gene,T,processing_mean,decay_mean,phase,threshold,n_scenarios,n_valid,n_invalid,n_intron_lead,n_exon_lead,n_small,n_positive_without_tolerance,n_negative_without_tolerance,n_zero_without_tolerance,minimum_offset,maximum_offset,median_offset,fraction_intron_lead,fraction_exon_lead,fraction_small,fraction_positive_without_tolerance,fraction_negative_without_tolerance
Kr,0.3,0.1,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.2259425833006573,0.2294527869119128,0.2281467696811404,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.2346453505874622,0.2467580036586592,0.239588038931014,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.992904114543089,1.05460728566777,1.023346451484631,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7964044637955794,0.8794753568073119,0.8366156588171446,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.6388739015871863,0.7440880689367922,0.6897037537126693,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.2355559833618309,0.2474556802976067,0.2426909554816096,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.2554692120460807,0.2605386651036142,0.2576881459352984,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.2620991747666693,0.288288391519346,0.2725988460859717,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.8498334598376918,2.9532814197930755,2.9016529315056845,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.2070637612858865,2.331878397456901,2.2686504322360777,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.1,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.684971874197298,1.8319244709019584,1.757169315156388,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.0872177058143184,0.0997987997652359,0.0924617553920839,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.0875697436746101,0.0995987551975724,0.094045053598429,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.0876625459644008,0.0989175871281184,0.0953394779660991,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.1030609202967907,0.107174153221949,0.1045393826606719,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.1035591283222552,0.1071745791103717,0.1048372273067348,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.1032307802196319,0.1072357403696371,0.1057291553334314,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.0915027745118461,0.1037462269200806,0.0965860579139716,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.0918329195030718,0.1033071440939931,0.0980171458856863,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.0919555630810358,0.1023804386203462,0.0991785468256994,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.1047332023186671,0.1081148206138629,0.1057790819233146,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.1054813085643866,0.1082345477006037,0.1064707465736052,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.1053418870072371,0.1088043109860081,0.1076870552134214,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.1095854502590691,0.1203565408687265,0.1144091997226912,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.1101413530620415,0.1214166531058217,0.1163765175644747,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.1105496901357325,0.1222446220906303,0.1180303659585567,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.1354048988545351,0.140529543980703,0.1379180710173624,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.1341627513948227,0.1389945058320441,0.1362681139172041,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.1329383975158506,0.1370709347791656,0.134935100666824,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.144257247957971,0.1494787626704484,0.1469181076043087,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.1462912822297206,0.1557648411105682,0.1515528120309648,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.1482520511128616,0.1626546560565175,0.1558611132343343,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.3111652569289542,0.3138725752079632,0.3130273662327163,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.2831412701474116,0.2843945378062587,0.2832767621114895,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.254969159173765,0.2613306925786316,0.2578474876304748,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.1790035452914118,0.1828225673008421,0.1813099154873971,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.1833185818950868,0.1967089323484902,0.1898343217287762,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.1873978868660132,0.2117448870866321,0.1982464778541397,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.950251223722554,0.9726886753716382,0.964396892514854,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.7853105816889916,0.810359439499085,0.8000624245463241,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.6455580347024361,0.6778411848112023,0.6623356234226603,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.1959125203926769,0.2034009987123233,0.2000216914732436,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.2015725964606639,0.2223454776855308,0.2110591126701227,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.2067806945770975,0.2427863838123123,0.2222440001549482,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.772932991214498,2.826513111340313,2.8023316771788163,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.170318522882302,2.225610990881054,2.199815392506657,1.0,0.0,0.0,1.0,0.0
Kr,0.3,0.3,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.6774470696619077,1.7387433290376426,1.7082702676868815,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.1095006704439802,0.115828575439864,0.1125190302515861,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.1107270859523573,0.1160589256662163,0.1142570768974563,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.1128316390939729,0.1164481156482074,0.1157508559321354,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.1237006621798462,0.1252194054156929,0.1244434120451931,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.1237006192064238,0.1252194369138897,0.1244433414237156,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.123700822250405,0.1252192880888962,0.1244434840060855,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.1105300120861948,0.1166308722735045,0.1134280427999883,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.1117479601210811,0.1167165471189853,0.1150965370199712,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.1138478587744064,0.117010754033894,0.116527110738612,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.1235573455091907,0.124855602300212,0.1236910355567422,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.1235574092197275,0.1248556997190057,0.1236909912034549,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.1235575902982091,0.1248556816212693,0.1236909758818021,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.1162951018149414,0.1228595848492261,0.1195336740531144,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.1175867827724042,0.1234494413222707,0.121365116054988,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.119755680605034,0.1240594474199742,0.122950800671189,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.1339695604281936,0.1363241022917793,0.1359588092305812,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.1339618775123465,0.1363158328824585,0.1359513814116202,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.1339250194745418,0.1362760190789438,0.135915633006189,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.1299856512603506,0.1381115119433189,0.1343172509948397,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.1319217662813022,0.1417188137545192,0.1375108131682124,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.134617210154365,0.1452361158537895,0.1404989221223802,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.2643812164863974,0.2783037787431366,0.2718732620197461,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.2567020741800867,0.2697060447372241,0.2637942663149097,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.2461232398857418,0.2577808626261932,0.2526314224776902,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.1455884780151404,0.156847124947646,0.1515390204631138,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.1486856336962619,0.1649175458285625,0.1569392340691906,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.1523405154058099,0.1731225363006016,0.1623362143871751,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.9532259445218868,0.975678819220555,0.9653020075351244,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.8407912199881673,0.8604093676546813,0.8514587240454279,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.7317253589977799,0.7478428557235126,0.7406605742619923,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.1535241770903761,0.1678484513215961,0.1608619855429461,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.1573335929623196,0.1787310403931722,0.1676482366615207,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.1615861869856695,0.1900308300723928,0.1746204208714413,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,3.0,fall,40,3,3,0,3,0,0,3,0,0,2.802068995012374,2.82259000687558,2.8130240132076194,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.312637733599149,2.3314995746285163,2.3227354597012573,1.0,0.0,0.0,1.0,0.0
Kr,0.3,1.0,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.8904044685056904,1.9068261107523887,1.8992434524403792,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.1172054003745005,0.122189881065102,0.1201808611931348,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.1190282696817208,0.1228204904218088,0.1220320986648436,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.1219364854169823,0.1236746779348029,0.1235080415671139,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.1286601618034084,0.1318457217313478,0.1317433225695778,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.128660113015687,0.131845751007813,0.1317432857205496,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.128660117018359,0.1318457528243231,0.1317432887437402,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.1174965746106269,0.122380435819291,0.1204225649184762,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.1193122382818741,0.1229708228528891,0.1222462871674047,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.1222086643673298,0.1238628048759563,0.1236400346062247,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.1278355867092457,0.131606307536841,0.1313429220909046,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.1278355631058083,0.1316063083575782,0.1313428841552428,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.1278355650422979,0.1316063129938784,0.1313428801172795,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.1194957369739914,0.1246234980258014,0.1225494709539836,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.1213459571865058,0.1253348729519067,0.1244312095368154,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.1242546054796872,0.1261047310773811,0.1260794965761357,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.1342557171853307,0.1361168874005884,0.1356810768645777,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.134255710622043,0.1361168923546998,0.1356810884164474,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.1342557066449425,0.1361168902925729,0.135681091605516,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.1247784413535537,0.1314114582114446,0.12864361192433,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.1269088354677338,0.1334338501667547,0.1311485594460523,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.1300185100810833,0.1354367817463796,0.1334852758445727,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.2187136279522361,0.2394728840860769,0.2290450790395239,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.2186163644854346,0.239349248877061,0.2289358274035402,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.2181481232457796,0.2387540325788508,0.2284097974539407,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.1311413976576046,0.1402875135907975,0.1361945392147048,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.1337896718487982,0.144475767715188,0.1397575093420614,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.1373192084380333,0.1488096546236511,0.1432839596070093,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,1.0,fall,40,3,3,0,3,0,0,3,0,0,0.9008086449016304,0.9596861429041978,0.9306452274573318,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,1.0,fall,50,3,3,0,3,0,0,3,0,0,0.8576967467188079,0.9149106272741953,0.8866738952213757,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.8001536559446594,0.8549212863284952,0.8278695702659404,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.1344107185933239,0.1452929521544684,0.1402152153843727,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.137376993807187,0.1508003811438626,0.1444152724745796,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.1411792948557834,0.1566211872639207,0.1486820065390949,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,3.0,fall,40,3,3,0,3,0,0,3,0,0,3.018493621077919,3.0961200085025,3.058494821803943,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.661080094534924,2.7365182514047266,2.6999165850104903,1.0,0.0,0.0,1.0,0.0
Kr,0.3,3.0,3.0,fall,60,3,3,0,3,0,0,3,0,0,2.30875154090008,2.381391350567149,2.346100206354592,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.2748984546450881,0.3456609373597842,0.3147735979230216,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.3002494761876174,0.3453735963252616,0.3265228923420835,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.3174880832435527,0.3398827387449579,0.3326636718890803,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.3269895274767551,0.3314777295507594,0.3276519348052646,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.3263148349122429,0.3353271747201483,0.3346106095578256,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.3247801678544146,0.3440073235565601,0.3371977228343226,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.03,rise,40,3,3,0,3,0,0,3,0,0,0.3047475380737287,0.3609566469995384,0.3367103484290157,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.03,rise,50,3,3,0,3,0,0,3,0,0,0.3260720926606578,0.3598878559564565,0.3464645074223378,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.03,rise,60,3,3,0,3,0,0,3,0,0,0.341194700436159,0.3547393678831667,0.3517691797457077,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.03,fall,40,3,3,0,3,0,0,3,0,0,0.3451105351076513,0.3501018622935976,0.348053033288658,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.03,fall,50,3,3,0,3,0,0,3,0,0,0.3477660317178379,0.3529088546090855,0.3515865713993258,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.03,fall,60,3,3,0,3,0,0,3,0,0,0.3467345470448675,0.3591655456675853,0.3552732729493264,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.1,rise,40,3,3,0,3,0,0,3,0,0,0.3721240255863156,0.3944904255603854,0.3862744143052908,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.1,rise,50,3,3,0,3,0,0,3,0,0,0.3887151926805696,0.3946060905380653,0.3933716824859674,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.1,rise,60,3,3,0,3,0,0,3,0,0,0.3902449877976068,0.401186034057993,0.4001364593831604,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.1,fall,40,3,3,0,3,0,0,3,0,0,0.4065043692490107,0.4317688715736127,0.4212209651617535,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.1,fall,50,3,3,0,3,0,0,3,0,0,0.4066987536419935,0.4313914157573788,0.4203339893560782,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.1,fall,60,3,3,0,3,0,0,3,0,0,0.4093644866159867,0.4308769511469088,0.4199039055358966,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.3,rise,40,3,3,0,3,0,0,3,0,0,0.4397051435658615,0.4512880823389162,0.4468338339294626,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.3,rise,50,3,3,0,3,0,0,3,0,0,0.4416318556972791,0.4665352284698419,0.4567613549638459,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.3,rise,60,3,3,0,3,0,0,3,0,0,0.443646461880995,0.4783771594690041,0.4650930295736398,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.3,fall,40,3,3,0,3,0,0,3,0,0,0.5919634702842167,0.6496535786261961,0.6194483396073003,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.3,fall,50,3,3,0,3,0,0,3,0,0,0.5553476387388581,0.6287140296675391,0.5905252884894063,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,0.3,fall,60,3,3,0,3,0,0,3,0,0,0.5323115740413915,0.6136500805256937,0.5702466854860075,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,1.0,rise,40,3,3,0,3,0,0,3,0,0,0.4897085084687291,0.5166301034396985,0.5029955274742913,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,1.0,rise,50,3,3,0,3,0,0,3,0,0,0.4980892337927733,0.5324845468188943,0.5165727864752039,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,1.0,rise,60,3,3,0,3,0,0,3,0,0,0.5087963281340189,0.5448545058054988,0.52943320665968,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,1.0,fall,40,3,3,0,3,0,0,3,0,0,1.2715644068207532,1.356921162172714,1.3131392254274614,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,1.0,fall,50,3,3,0,3,0,0,3,0,0,1.0787481056054429,1.1836676606612733,1.1286094356764644,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,1.0,fall,60,3,3,0,3,0,0,3,0,0,0.9282039999366491,1.0496849716058332,0.9840351743144348,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,3.0,rise,40,3,3,0,3,0,0,3,0,0,0.5205177327279421,0.5479230423706138,0.5331638382508385,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,3.0,rise,50,3,3,0,3,0,0,3,0,0,0.5342271188525675,0.5645915623469445,0.5495330885640068,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,3.0,rise,60,3,3,0,3,0,0,3,0,0,0.5517942560977706,0.5776664057793162,0.5657506045536029,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,3.0,fall,40,3,3,0,3,0,0,3,0,0,3.145870686594272,3.2667556970821794,3.2064632041305523,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,3.0,fall,50,3,3,0,3,0,0,3,0,0,2.506767235439947,2.647215048587894,2.575646337662054,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.01,3.0,fall,60,3,3,0,3,0,0,3,0,0,1.991579980047239,2.148589251339906,2.0664290279965227,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.03,0.01,rise,40,3,3,0,3,0,0,3,0,0,0.267325806997593,0.3394988662804885,0.3077700295457805,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.03,0.01,rise,50,3,3,0,3,0,0,3,0,0,0.2923400548708439,0.3383221646941681,0.3185870417872805,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.03,0.01,rise,60,3,3,0,3,0,0,3,0,0,0.3094301069726586,0.3318339863462493,0.3238932460762873,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.03,0.01,fall,40,3,3,0,3,0,0,3,0,0,0.3097393085180073,0.3151043108461024,0.3122058495220194,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.03,0.01,fall,50,3,3,0,3,0,0,3,0,0,0.3091731734317253,0.3209277038983302,0.3188869621522407,1.0,0.0,0.0,1.0,0.0
Kr,1.0,0.03,0.01,fall,60,3,3,0,3,0,0,3,0,0,0.3075707558359259,0.3304588753875324,0.3220610235329695,1.0,0.0,0.0,1.0,0.0
