Distance_(microns),eve,en,mlpt,hb,kr,gt,svb,cad,runt,odd
139,124.01020408163265,428.5816326530612,230.27551020408163,463.61224489795916,477.6530612244898,314.0816326530612,438.9387755102041,199.19387755102042,111.68367346938776,380.14285714285717
140,124.61224489795919,390.3979591836735,232.29591836734693,467.7857142857143,495.5612244897959,313.3673469387755,414.7959183673469,194.30612244897958,109.66326530612245,367.68367346938777
141,121.03030303030303,345.27272727272725,231.05050505050505,502.34343434343435,496.979797979798,314.52525252525254,424.67676767676767,187.7171717171717,108.5959595959596,361.67676767676767
142,122.93,294.28,231.14,505.55,486.5,308.89,441.49,182.85,105.25,351.38
143,121.85,250.49,230.24,529.5,505.0,301.18,450.67,179.79,109.24,324.21
144,122.95049504950495,223.45544554455446,227.13861386138615,556.8415841584158,540.990099009901,295.84158415841586,430.86138613861385,175.13861386138615,107.82178217821782,349.5940594059406
145,128.99019607843138,208.07843137254903,228.1764705882353,537.1862745098039,494.8137254901961,301.3137254901961,433.578431372549,179.07843137254903,107.6078431372549,332.421568627451
146,132.09708737864077,197.84466019417476,231.04854368932038,494.59223300970876,501.45631067961165,298.1067961165049,431.41747572815535,181.46601941747574,107.9126213592233,337.70873786407765
147,128.25242718446603,196.10679611650485,234.58252427184465,486.71844660194176,490.81553398058253,302.3495145631068,408.19417475728153,183.1359223300971,108.25242718446601,325.1747572815534
148,127.31067961165049,188.40776699029126,237.14563106796118,497.3495145631068,498.79611650485435,312.9514563106796,402.8543689320388,184.1359223300971,106.39805825242719,323.4854368932039
149,129.66346153846155,163.67307692307693,232.78846153846155,483.58653846153845,504.97115384615387,311.13461538461536,416.59615384615387,184.27884615384616,108.46153846153847,346.5769230769231
150,129.14285714285714,154.8,237.34285714285716,454.2190476190476,521.6380952380953,320.43809523809523,416.87619047619046,188.25714285714287,105.63809523809523,335.9142857142857
151,123.62857142857143,157.4857142857143,238.01904761904763,468.22857142857146,465.9238095238095,323.6380952380952,434.93333333333334,184.0857142857143,106.66666666666667,324.3619047619048
152,122.99029126213593,159.6601941747573,230.15533980582524,471.15533980582524,419.49514563106794,321.2135922330097,431.1650485436893,186.66990291262135,106.60194174757281,319.6116504854369
153,120.14851485148515,162.11881188118812,230.40594059405942,484.44554455445547,408.5742574257426,307.63366336633663,408.28712871287127,185.24752475247524,108.20792079207921,321.1782178217822
154,116.16666666666667,161.05882352941177,229.7156862745098,502.3921568627451,440.3627450980392,317.48039215686276,409.87254901960785,182.48039215686273,110.92156862745098,310.69607843137254
155,118.21782178217822,154.74257425742573,230.03960396039605,500.9306930693069,448.9009900990099,319.25742574257424,444.6732673267327,184.31683168316832,111.12871287128714,316.990099009901
156,123.04,142.54,231.3,494.26,477.1,326.13,456.84,175.84,109.96,314.32
157,123.61224489795919,138.4795918367347,231.69387755102042,497.03061224489795,475.81632653061223,338.7755102040816,428.6938775510204,176.72448979591837,113.38775510204081,319.0204081632653
158,120.23711340206185,138.04123711340208,230.659793814433,521.9175257731958,453.7628865979381,336.7938144329897,414.7216494845361,187.5257731958763,115.63917525773196,316.0515463917526
159,119.51041666666667,138.55208333333334,233.90625,498.6354166666667,450.90625,323.875,402.8229166666667,185.77083333333334,116.83333333333333,312.6145833333333
160,119.48936170212765,138.2872340425532,237.59574468085106,460.63829787234044,420.8723404255319,336.48936170212767,411.8936170212766,179.9787234042553,116.70212765957447,321.98936170212767
161,118.9247311827957,138.33333333333334,242.6021505376344,474.8494623655914,427.16129032258067,335.81720430107526,404.2903225806452,181.0,119.3225806451613,323.80645161290323
162,118.6923076923077,135.67032967032966,232.4945054945055,473.7142857142857,484.15384615384613,334.42857142857144,403.04395604395603,184.0989010989011,121.3076923076923,328.8791208791209
163,118.47777777777777,138.64444444444445,226.1,484.64444444444445,501.2111111111111,326.76666666666665,423.47777777777776,187.04444444444445,120.24444444444444,325.1
164,127.43820224719101,141.58426966292134,235.41573033707866,539.123595505618,512.8314606741573,336.19101123595505,459.80898876404495,183.06741573033707,123.52808988764045,328.438202247191
